folio,ola,urbano_rural,mujer,indi,edad,d1_1,c5,d5_1,d6_1,c13,d3_1_red,d3_2_red,d4_2_red,d4_3_red,time4
1310522901,2,1,Hombre,indi,45_54,4,5,2,5,2,1,1,2,1,2
1310522901,3,1,Hombre,indi,45_54,5,5,2,4,3,1,2,2,2,3
1310522901,4,1,Hombre,indi,45_54,4,4,1,4,3,2,2,2,2,4
1310522907,1,1,Mujer,no_indi,45_54,5,4,3,4,3,1,1,2,1,1
1310522907,2,1,Mujer,no_indi,55_64,4,4,4,3,4,1,2,1,1,2
1310522907,3,1,Mujer,no_indi,55_64,5,3,2,4,3,2,1,2,2,3
1310522907,4,1,Mujer,no_indi,55_64,5,2,4,4,2,2,2,1,1,4
1310623001,1,1,Mujer,indi,35_44,4,3,4,4,2,2,2,1,1,1
1310623001,2,1,Mujer,indi,35_44,4,5,3,5,3,2,1,2,2,2
1310623001,3,1,Mujer,indi,35_44,4,3,2,4,2,1,1,1,1,3
1310623001,4,1,Mujer,indi,35_44,3,3,4,3,3,2,1,1,1,4
1310623002,1,1,Mujer,indi,35_44,5,4,3,4,2,2,1,1,1,1
1310623002,2,1,Mujer,indi,35_44,4,4,1,1,3,1,1,1,1,2
1310623002,3,1,Mujer,indi,35_44,4,4,2,2,2,2,1,1,1,3
1310623002,4,1,Mujer,indi,45_54,5,1,3,2,4,2,2,1,1,4
1310623004,1,1,Hombre,no_indi,65+,4,5,3,5,2,1,2,2,1,1
1310623004,2,1,Hombre,indi,65+,4,5,2,5,5,1,1,2,1,2
1310623004,3,1,Hombre,indi,65+,5,5,4,4,3,2,1,2,1,3
1310623004,4,1,Hombre,indi,65+,4,4,2,4,4,1,1,1,1,4
1310623005,1,1,Mujer,indi,35_44,3,3,4,2,3,2,2,1,1,1
1310623005,2,1,Mujer,indi,35_44,4,5,1,5,3,1,1,2,2,2
1310623005,3,1,Mujer,indi,45_54,4,4,2,4,1,1,1,1,1,3
1310623005,4,1,Mujer,indi,45_54,5,3,2,4,2,1,1,2,1,4
1310623102,1,1,Mujer,indi,45_54,4,4,4,4,3,2,2,1,1,1
1310623102,2,1,Mujer,indi,45_54,5,5,1,4,4,1,1,2,1,2
1310623102,3,1,Mujer,indi,55_64,5,5,1,4,2,1,1,2,2,3
1310623102,4,1,Mujer,indi,55_64,5,2,2,4,1,1,1,1,1,4
1310623104,1,1,Hombre,no_indi,55_64,5,5,4,3,4,1,1,1,1,1
1310623104,2,1,Hombre,no_indi,55_64,4,5,3,4,5,1,1,2,1,2
1310623104,3,1,Hombre,no_indi,55_64,5,4,2,4,3,1,1,1,1,3
1310623104,4,1,Hombre,no_indi,55_64,4,4,4,4,3,1,2,1,1,4
1310623106,1,1,Mujer,indi,45_54,4,4,3,3,3,2,2,1,1,1
1310623106,2,1,Mujer,indi,55_64,4,5,3,5,2,1,1,2,1,2
1310623106,3,1,Mujer,indi,55_64,4,4,2,3,3,1,1,1,1,3
1310623106,4,1,Mujer,indi,55_64,5,3,2,4,2,2,2,2,1,4
1310723201,1,1,Mujer,indi,45_54,4,5,2,4,3,1,1,1,1,1
1310723201,2,1,Mujer,indi,45_54,3,3,3,4,3,1,1,2,2,2
1310723201,3,1,Mujer,indi,55_64,4,3,4,2,1,2,1,1,1,3
1310723201,4,1,Mujer,no_indi,55_64,3,2,4,4,3,1,1,1,1,4
1310723207,1,1,Mujer,indi,35_44,4,4,2,5,3,1,2,2,2,1
1310723207,2,1,Mujer,no_indi,35_44,5,3,2,4,3,1,1,2,2,2
1310723207,3,1,Mujer,indi,35_44,4,3,2,4,3,1,1,1,1,3
1310723207,4,1,Mujer,indi,35_44,4,4,1,4,2,1,1,1,1,4
1310723208,1,1,Hombre,no_indi,35_44,4,3,1,3,3,2,2,2,2,1
1310723208,2,1,Hombre,no_indi,35_44,4,4,3,4,2,2,2,1,1,2
1310723208,3,1,Hombre,indi,45_54,4,4,2,5,3,1,1,2,2,3
1310723208,4,1,Hombre,indi,45_54,4,4,2,4,3,1,1,1,1,4
1310723303,1,1,Mujer,indi,18_24,5,4,2,4,1,2,2,2,2,1
1310723303,2,1,Mujer,indi,25_34,4,4,2,4,4,1,1,2,1,2
1310723303,3,1,Mujer,no_indi,25_34,4,4,2,4,3,1,1,1,1,3
1310723303,4,1,Mujer,no_indi,25_34,2,4,1,4,1,1,1,1,1,4
1310723403,1,1,Mujer,indi,55_64,5,3,4,5,3,2,2,2,2,1
1310723403,2,1,Mujer,indi,55_64,5,5,2,5,4,1,1,2,2,2
1310723403,3,1,Mujer,indi,55_64,5,5,1,5,3,1,1,2,1,3
1310723403,4,1,Mujer,indi,65+,5,5,1,5,4,1,1,2,2,4
1310723405,1,1,Mujer,no_indi,25_34,3,4,2,5,4,1,1,2,1,1
1310723405,2,1,Mujer,no_indi,25_34,3,3,2,1,1,2,2,1,1,2
1310723405,3,1,Mujer,no_indi,35_44,5,3,1,4,2,1,1,2,1,3
1310723405,4,1,Mujer,no_indi,35_44,5,3,1,3,2,1,1,1,1,4
1310723501,1,1,Hombre,indi,35_44,4,4,4,4,3,2,2,2,2,1
1310723501,2,1,Hombre,indi,45_54,3,4,3,4,2,2,2,1,1,2
1310723501,3,1,Hombre,indi,45_54,4,5,2,4,5,1,2,2,2,3
1310723501,4,1,Hombre,indi,45_54,4,5,3,4,4,2,2,2,2,4
1310769301,1,1,Hombre,indi,65+,3,4,3,4,3,2,1,2,1,1
1310769301,2,1,Hombre,indi,65+,5,4,1,4,5,1,1,1,1,2
1310769301,3,1,Hombre,indi,65+,4,5,1,4,4,1,1,1,1,3
1310769301,4,1,Hombre,indi,65+,5,5,1,5,4,1,1,1,1,4
1310923707,1,1,Hombre,indi,18_24,5,4,2,4,3,1,1,2,2,1
1310923707,2,1,Hombre,indi,18_24,5,4,1,5,5,1,1,2,2,2
1310923707,3,1,Hombre,indi,25_34,5,4,1,5,5,1,1,2,2,3
1310923707,4,1,Hombre,indi,25_34,5,5,1,5,5,1,1,2,2,4
1310923801,1,1,Mujer,no_indi,25_34,5,5,3,4,5,2,1,2,1,1
1310923801,2,1,Mujer,no_indi,25_34,4,5,3,5,5,2,1,2,2,2
1310923801,3,1,Mujer,no_indi,25_34,4,4,3,2,5,1,2,1,1,3
1310923801,4,1,Mujer,no_indi,25_34,5,2,1,1,4,2,2,1,1,4
1310923803,1,1,Hombre,indi,45_54,4,5,1,5,1,1,1,2,1,1
1310923803,2,1,Hombre,indi,45_54,4,4,2,4,4,2,1,2,2,2
1310923803,3,1,Hombre,indi,55_64,5,4,1,5,3,1,1,2,2,3
1310923803,4,1,Hombre,no_indi,55_64,3,2,3,3,1,2,2,2,2,4
1310923808,1,1,Mujer,no_indi,18_24,4,3,2,1,2,1,1,1,1,1
1310923808,2,1,Mujer,no_indi,18_24,4,3,3,3,1,2,1,1,2,2
1310923808,3,1,Mujer,indi,18_24,5,3,2,3,3,1,1,2,2,3
1310923808,4,1,Mujer,no_indi,25_34,4,3,4,4,2,1,1,1,1,4
1310923808,4,1,Mujer,no_indi,25_34,4,3,4,4,1,2,2,2,2,4
1310924008,1,1,Hombre,no_indi,25_34,5,4,3,3,4,1,1,2,2,1
1310924008,2,1,Hombre,no_indi,25_34,5,4,1,5,5,1,1,2,2,2
1310924008,3,1,Hombre,no_indi,25_34,4,4,2,4,3,1,1,2,1,3
1310924008,4,1,Hombre,no_indi,35_44,3,4,2,2,4,1,1,1,2,4
1311024101,1,1,Mujer,indi,45_54,4,5,2,5,3,1,1,1,1,1
1311024101,2,1,Mujer,indi,45_54,4,4,4,4,3,2,2,1,1,2
1311024101,3,1,Mujer,indi,45_54,5,5,2,5,4,1,1,1,1,3
1311024101,4,1,Mujer,indi,55_64,1,3,2,3,2,1,1,1,1,4
1311024102,1,1,Mujer,indi,35_44,5,5,2,4,3,1,2,1,1,1
1311024102,2,1,Mujer,indi,35_44,4,4,2,5,4,1,1,2,2,2
1311024102,3,1,Mujer,indi,45_54,5,5,2,4,5,1,1,2,2,3
1311024102,4,1,Mujer,indi,45_54,4,4,2,5,3,1,1,1,1,4
1311024103,1,1,Hombre,no_indi,18_24,3,4,4,3,2,2,2,2,2,1
1311024103,2,1,Hombre,no_indi,18_24,3,4,2,3,3,1,1,1,2,2
1311024103,3,1,Hombre,no_indi,18_24,4,5,2,4,3,1,1,1,2,3
1311024103,4,1,Hombre,no_indi,18_24,3,2,2,4,2,2,2,2,2,4
1311024210,1,1,Hombre,no_indi,65+,4,2,2,3,3,1,1,2,1,1
1311024210,2,1,Hombre,indi,65+,1,4,2,5,3,1,1,1,1,2
1311024210,3,1,Hombre,no_indi,65+,4,3,2,4,2,1,1,1,1,3
1311024210,4,1,Hombre,no_indi,65+,5,2,1,2,2,1,1,1,1,4
1311024302,1,1,Mujer,indi,25_34,3,2,4,3,2,2,2,2,2,1
1311024302,2,1,Mujer,indi,25_34,4,3,4,5,3,1,1,1,1,2
1311024302,3,1,Mujer,indi,25_34,4,3,2,4,1,1,1,1,1,3
1311024302,4,1,Mujer,indi,25_34,3,3,2,4,1,2,2,2,2,4
1311024304,1,1,Mujer,indi,35_44,5,4,3,3,3,1,1,2,2,1
1311024304,2,1,Mujer,indi,35_44,3,4,4,4,4,2,1,1,1,2
1311024304,3,1,Mujer,indi,45_54,5,3,2,4,4,2,2,2,2,3
1311024304,4,1,Mujer,indi,45_54,5,3,1,4,3,2,1,1,1,4
1311024503,1,1,Mujer,no_indi,55_64,5,4,2,2,3,2,1,1,1,1
1311024503,2,1,Mujer,indi,55_64,5,3,3,4,2,2,2,1,1,2
1311024503,3,1,Mujer,no_indi,55_64,5,3,2,4,3,1,1,1,1,3
1311024503,4,1,Mujer,no_indi,65+,5,3,1,1,3,1,1,1,1,4
1311024504,1,1,Mujer,no_indi,18_24,3,5,4,4,2,2,1,1,1,1
1311024504,2,1,Mujer,indi,25_34,5,4,3,3,2,1,1,2,1,2
1311024504,3,1,Mujer,no_indi,25_34,5,3,2,4,2,1,1,1,2,3
1311024504,4,1,Mujer,no_indi,25_34,5,3,4,1,2,1,1,1,1,4
1311024602,1,1,Mujer,indi,18_24,3,4,3,5,2,1,2,1,1,1
1311024602,2,1,Mujer,no_indi,18_24,5,4,2,3,2,1,1,2,2,2
1311024602,3,1,Mujer,indi,25_34,5,4,1,5,5,1,1,1,1,3
1311024602,4,1,Mujer,indi,25_34,5,5,1,5,5,1,1,1,1,4
1311024608,1,1,Mujer,indi,25_34,4,5,3,4,4,1,1,2,1,1
1311024608,2,1,Mujer,no_indi,25_34,4,4,2,3,3,1,1,1,1,2
1311024608,3,1,Mujer,no_indi,25_34,5,4,2,4,1,1,2,2,1,3
1311024608,4,1,Mujer,no_indi,25_34,5,2,1,1,1,1,1,1,1,4
1311024610,1,1,Mujer,no_indi,35_44,3,3,3,3,3,2,1,2,2,1
1311024610,2,1,Mujer,no_indi,35_44,4,3,3,3,2,1,1,1,1,2
1311024610,3,1,Mujer,no_indi,45_54,4,3,4,4,2,1,1,1,1,3
1311024610,4,1,Mujer,no_indi,45_54,4,3,4,2,4,2,2,2,2,4
1311024701,1,1,Hombre,indi,65+,4,5,2,4,3,1,1,1,1,1
1311024701,2,1,Hombre,indi,65+,5,2,1,3,1,2,1,2,1,2
1311024701,3,1,Hombre,indi,65+,3,4,3,4,3,2,1,1,1,3
1311024701,4,1,Hombre,indi,65+,5,5,4,4,3,1,1,1,2,4
1311024801,1,1,Mujer,indi,25_34,4,4,5,5,4,2,2,2,2,1
1311024801,2,1,Mujer,no_indi,35_44,3,3,4,3,3,2,1,1,2,2
1311024801,3,1,Mujer,no_indi,35_44,3,3,2,4,5,1,1,2,2,3
1311024801,4,1,Mujer,no_indi,35_44,4,3,3,3,3,2,2,2,2,4
1311024802,1,1,Mujer,indi,25_34,4,4,3,4,3,1,1,1,1,1
1311024802,2,1,Mujer,indi,35_44,5,4,3,4,2,1,1,2,2,2
1311024802,3,1,Mujer,no_indi,35_44,4,3,2,4,3,2,1,1,1,3
1311024802,4,1,Mujer,no_indi,35_44,5,3,3,4,3,2,1,2,2,4
1311024803,1,1,Hombre,indi,18_24,4,5,1,5,4,1,2,1,1,1
1311024803,2,1,Hombre,indi,18_24,4,4,4,5,5,1,1,1,2,2
1311024803,3,1,Hombre,indi,18_24,4,3,5,1,2,1,1,2,1,3
1311024803,4,1,Hombre,indi,18_24,3,3,1,1,3,1,1,1,1,4
1311024807,1,1,Mujer,no_indi,25_34,4,4,4,4,4,1,1,2,1,1
1311024807,2,1,Mujer,no_indi,25_34,4,3,1,4,3,1,1,2,1,2
1311024807,3,1,Mujer,no_indi,35_44,4,3,2,4,3,1,1,2,1,3
1311024807,4,1,Mujer,no_indi,35_44,4,4,4,4,4,1,1,1,1,4
1311024902,1,1,Mujer,indi,45_54,5,4,2,5,4,1,1,1,1,1
1311024902,2,1,Mujer,indi,55_64,5,4,1,5,2,1,1,1,1,2
1311024902,3,1,Mujer,indi,55_64,2,4,2,4,4,1,1,2,2,3
1311024902,4,1,Mujer,indi,55_64,4,4,4,4,4,1,1,1,1,4
1311024903,1,1,Mujer,no_indi,45_54,5,3,1,3,3,1,1,1,1,1
1311024903,2,1,Mujer,no_indi,45_54,5,2,1,1,1,1,1,2,1,2
1311024903,3,1,Mujer,no_indi,45_54,5,4,1,1,2,1,1,1,1,3
1311024903,4,1,Mujer,no_indi,45_54,5,3,2,1,2,2,1,1,1,4
1311025002,1,1,Mujer,indi,25_34,5,4,2,3,2,1,1,2,2,1
1311025002,2,1,Mujer,indi,35_44,4,4,2,5,1,1,1,2,2,2
1311025002,3,1,Mujer,indi,35_44,5,4,1,5,5,1,1,2,2,3
1311025002,4,1,Mujer,indi,35_44,4,4,2,4,3,1,1,1,1,4
1311025101,1,1,Hombre,indi,25_34,3,3,4,2,2,1,2,1,1,1
1311025101,2,1,Hombre,indi,35_44,4,2,2,4,2,2,2,1,1,2
1311025101,3,1,Hombre,indi,35_44,2,3,4,3,4,2,2,1,1,3
1311025101,4,1,Hombre,indi,35_44,4,4,2,4,3,1,1,2,1,4
1311025105,1,1,Mujer,no_indi,55_64,5,3,2,3,3,2,2,2,2,1
1311025105,2,1,Mujer,no_indi,55_64,4,4,2,2,2,1,1,1,1,2
1311025105,3,1,Mujer,no_indi,55_64,5,4,2,5,2,2,2,2,2,3
1311025105,4,1,Mujer,no_indi,55_64,5,3,1,3,2,2,2,2,2,4
1311025108,1,1,Hombre,no_indi,55_64,3,4,2,1,2,1,1,1,1,1
1311025108,2,1,Hombre,no_indi,55_64,4,5,2,5,1,2,1,1,1,2
1311025108,3,1,Hombre,no_indi,55_64,5,5,2,5,5,1,1,1,1,3
1311025108,4,1,Hombre,no_indi,55_64,5,5,4,3,2,2,2,1,1,4
1311025202,1,1,Mujer,indi,45_54,3,5,4,4,2,2,2,2,2,1
1311025202,2,1,Mujer,indi,45_54,5,5,2,5,3,1,1,2,1,2
1311025202,3,1,Mujer,indi,45_54,5,5,2,5,3,1,1,2,1,3
1311025202,4,1,Mujer,indi,45_54,2,3,3,5,3,1,1,2,2,4
1311026301,1,1,Mujer,indi,65+,5,4,2,4,2,1,1,1,1,1
1311026301,2,1,Mujer,indi,65+,4,3,1,4,3,2,2,2,2,2
1311026301,3,1,Mujer,indi,65+,3,4,4,3,4,1,1,1,1,3
1311026301,4,1,Mujer,indi,65+,3,5,4,4,4,1,1,1,1,4
1311026303,1,1,Mujer,no_indi,55_64,4,2,2,2,1,1,1,1,1,1
1311026303,2,1,Mujer,no_indi,65+,4,1,2,5,1,2,2,1,1,2
1311026303,3,1,Mujer,no_indi,65+,4,1,2,4,1,1,1,1,1,3
1311026303,4,1,Mujer,no_indi,65+,5,1,5,1,2,1,1,1,1,4
1311026307,1,1,Mujer,indi,35_44,3,3,1,5,2,1,1,1,1,1
1311026307,2,1,Mujer,indi,35_44,4,3,2,5,4,2,2,2,2,2
1311026307,3,1,Mujer,no_indi,35_44,5,3,1,4,3,1,1,2,1,3
1311026307,4,1,Mujer,no_indi,35_44,4,2,2,2,3,2,2,2,2,4
1311026308,1,1,Mujer,indi,55_64,5,3,2,4,2,1,1,2,1,1
1311026308,2,1,Mujer,indi,65+,4,4,2,4,1,2,2,2,2,2
1311026308,3,1,Mujer,indi,65+,4,4,2,5,2,1,1,2,2,3
1311026308,4,1,Mujer,indi,65+,5,4,2,4,3,2,1,2,2,4
1311026403,1,1,Hombre,no_indi,45_54,4,4,3,4,5,2,1,2,2,1
1311026403,2,1,Hombre,no_indi,45_54,5,4,2,5,3,1,1,2,2,2
1311026403,3,1,Hombre,no_indi,45_54,5,4,2,4,3,1,1,2,2,3
1311026403,4,1,Hombre,no_indi,45_54,5,3,1,3,3,1,1,2,2,4
1311026807,1,1,Mujer,indi,35_44,5,4,2,5,2,1,1,2,2,1
1311026807,2,1,Mujer,indi,45_54,5,5,1,5,2,1,1,2,1,2
1311026807,3,1,Mujer,indi,45_54,5,5,3,5,1,1,1,2,1,3
1311026807,4,1,Mujer,indi,45_54,4,4,2,4,3,1,1,1,1,4
1311026810,1,1,Mujer,indi,25_34,4,4,2,4,3,1,1,2,2,1
1311026810,2,1,Mujer,indi,25_34,5,3,4,5,3,1,1,2,1,2
1311026810,3,1,Mujer,indi,35_44,5,4,2,4,3,1,1,2,1,3
1311026810,4,1,Mujer,indi,35_44,5,4,2,4,3,1,1,2,2,4
1311027201,1,1,Mujer,no_indi,45_54,3,3,2,3,4,1,2,2,1,1
1311027201,2,1,Mujer,indi,45_54,4,4,2,2,3,1,1,1,1,2
1311027201,3,1,Mujer,indi,55_64,5,3,2,4,3,2,2,2,2,3
1311027201,4,1,Mujer,indi,55_64,5,3,5,5,3,2,2,2,2,4
1311027206,1,1,Mujer,indi,65+,4,3,2,4,3,2,1,1,1,1
1311027206,2,1,Mujer,indi,65+,5,4,2,5,3,1,1,1,1,2
1311027206,3,1,Mujer,indi,65+,5,2,2,4,3,2,1,2,2,3
1311027206,4,1,Mujer,indi,65+,5,4,3,5,3,2,2,2,2,4
1311027401,1,1,Mujer,no_indi,45_54,5,3,2,3,3,1,1,2,2,1
1311027401,2,1,Mujer,no_indi,45_54,5,4,2,4,3,1,1,2,2,2
1311027401,3,1,Mujer,no_indi,45_54,5,4,1,3,1,1,1,2,1,3
1311027401,4,1,Mujer,no_indi,55_64,3,4,3,3,2,1,1,2,2,4
1311027407,1,1,Hombre,indi,55_64,3,4,3,4,3,2,1,2,1,1
1311027407,2,1,Hombre,indi,55_64,4,4,4,5,2,2,1,1,1,2
1311027407,3,1,Hombre,indi,55_64,4,2,2,4,2,1,1,1,1,3
1311027407,4,1,Hombre,indi,65+,2,4,4,4,3,1,1,1,1,4
1311034807,1,1,Hombre,indi,45_54,5,4,2,4,3,1,1,2,2,1
1311034807,2,1,Hombre,indi,55_64,5,5,2,5,5,1,1,2,2,2
1311034807,3,1,Hombre,indi,55_64,1,4,1,4,4,1,1,1,1,3
1311034807,4,1,Hombre,indi,55_64,1,4,1,4,4,1,1,1,1,4
1311034810,1,1,Mujer,indi,18_24,5,4,3,4,3,1,1,1,2,1
1311034810,2,1,Mujer,indi,18_24,4,5,1,3,3,1,2,1,1,2
1311034810,3,1,Mujer,indi,25_34,4,4,2,4,2,1,1,2,2,3
1311034810,4,1,Mujer,indi,25_34,1,4,2,4,3,1,1,1,1,4
1311125301,1,1,Hombre,indi,65+,5,4,4,4,1,2,1,2,2,1
1311125301,2,1,Hombre,indi,65+,4,5,3,4,2,1,1,1,1,2
1311125301,3,1,Hombre,no_indi,65+,3,4,2,4,3,2,2,2,2,3
1311125301,4,1,Hombre,indi,65+,5,5,1,5,5,1,1,1,1,4
1311125307,1,1,Mujer,indi,45_54,5,5,2,5,3,1,1,1,1,1
1311125307,2,1,Mujer,indi,55_64,3,4,3,3,4,1,1,1,1,2
1311125307,3,1,Mujer,indi,55_64,4,4,2,3,2,1,1,2,2,3
1311125307,4,1,Mujer,indi,55_64,5,4,1,4,1,1,1,1,1,4
1311125308,1,1,Mujer,indi,55_64,2,4,2,5,2,1,1,1,1,1
1311125308,2,1,Mujer,indi,55_64,5,4,1,5,3,1,1,1,1,2
1311125308,3,1,Mujer,indi,55_64,5,4,1,5,4,1,1,2,2,3
1311125308,4,1,Mujer,indi,55_64,4,4,2,4,2,1,1,1,1,4
1311125501,1,1,Hombre,no_indi,18_24,4,5,2,3,3,1,1,1,1,1
1311125501,2,1,Hombre,no_indi,25_34,4,3,2,3,3,1,1,1,2,2
1311125501,3,1,Hombre,no_indi,25_34,4,3,2,4,2,1,1,1,1,3
1311125501,4,1,Hombre,no_indi,25_34,4,3,4,2,1,2,1,1,1,4
1311125504,1,1,Hombre,indi,55_64,5,5,2,4,2,1,1,1,1,1
1311125504,2,1,Hombre,indi,65+,4,3,2,4,2,1,1,1,1,2
1311125504,3,1,Hombre,indi,65+,4,4,2,4,3,1,1,1,2,3
1311125504,4,1,Hombre,indi,65+,4,4,4,4,2,1,1,1,1,4
1311125506,1,1,Mujer,indi,18_24,5,3,2,3,2,1,1,2,1,1
1311125506,2,1,Mujer,indi,25_34,3,3,2,3,3,1,1,2,2,2
1311125506,3,1,Mujer,indi,25_34,3,3,2,4,2,1,1,2,2,3
1311125506,4,1,Mujer,indi,25_34,4,4,1,5,2,1,1,2,2,4
1311125605,1,1,Mujer,no_indi,25_34,3,3,5,4,1,1,1,1,2,1
1311125605,2,1,Mujer,no_indi,25_34,2,3,4,2,1,1,1,1,2,2
1311125605,3,1,Mujer,no_indi,35_44,5,2,3,2,1,2,2,2,2,3
1311125605,4,1,Mujer,no_indi,35_44,4,4,4,2,1,1,1,2,2,4
1311125607,1,1,Mujer,no_indi,35_44,4,1,2,4,5,2,2,2,2,1
1311125607,2,1,Mujer,indi,45_54,4,3,2,4,4,1,1,1,1,2
1311125607,3,1,Mujer,indi,45_54,4,4,2,4,3,1,1,2,1,3
1311125607,4,1,Mujer,indi,45_54,4,4,4,4,4,2,2,2,2,4
1311125608,1,1,Mujer,indi,45_54,5,2,2,4,2,1,1,1,1,1
1311125608,2,1,Mujer,indi,45_54,4,2,2,5,2,1,1,1,1,2
1311125608,3,1,Mujer,indi,45_54,3,5,2,4,3,1,1,2,2,3
1311125608,4,1,Mujer,indi,55_64,3,4,3,4,3,2,2,2,1,4
1311125802,1,1,Mujer,indi,35_44,4,4,2,4,1,1,1,1,1,1
1311125802,2,1,Mujer,no_indi,45_54,5,4,1,4,4,1,1,2,2,2
1311125802,3,1,Mujer,no_indi,45_54,5,4,2,4,1,2,2,2,2,3
1311125802,4,1,Mujer,no_indi,45_54,5,3,3,3,2,2,1,1,1,4
1311125804,1,1,Hombre,no_indi,55_64,3,3,1,1,1,1,1,1,1,1
1311125804,2,1,Hombre,no_indi,65+,4,2,2,4,2,2,2,2,1,2
1311125804,3,1,Hombre,indi,65+,4,3,1,3,2,1,1,1,1,3
1311125804,4,1,Hombre,indi,65+,5,4,1,5,3,1,1,1,1,4
1311125808,1,1,Mujer,no_indi,45_54,4,3,1,3,2,2,2,2,2,1
1311125808,2,1,Mujer,indi,45_54,4,4,2,4,3,2,2,2,2,2
1311125808,3,1,Mujer,no_indi,45_54,5,3,2,4,1,2,2,2,2,3
1311125808,4,1,Mujer,indi,55_64,5,3,4,4,3,2,2,2,2,4
1311125905,1,1,Mujer,indi,65+,4,4,4,4,3,2,1,2,2,1
1311125905,2,1,Mujer,indi,65+,4,5,3,3,1,1,1,2,2,2
1311125905,3,1,Mujer,indi,65+,4,2,4,4,2,2,1,2,1,3
1311125905,4,1,Mujer,indi,65+,4,5,4,4,3,1,1,1,1,4
1311126002,1,1,Mujer,no_indi,35_44,2,4,3,5,1,1,1,1,1,1
1311126002,2,1,Mujer,indi,45_54,1,4,1,4,3,1,1,1,1,2
1311126002,3,1,Mujer,indi,45_54,4,3,4,2,5,2,2,1,1,3
1311126002,4,1,Mujer,indi,45_54,4,4,2,4,1,1,1,1,1,4
1311223807,1,1,Hombre,indi,45_54,3,5,3,5,3,1,1,1,1,1
1311223807,2,1,Hombre,indi,45_54,3,5,5,4,2,2,1,1,1,2
1311223807,3,1,Hombre,indi,45_54,5,5,3,2,3,2,1,1,1,3
1311223807,4,1,Hombre,indi,55_64,5,5,3,4,2,1,1,1,1,4
1311225607,1,1,Mujer,no_indi,35_44,5,3,3,2,3,2,2,1,1,1
1311225607,2,1,Mujer,no_indi,35_44,4,3,4,2,3,2,2,1,1,2
1311225607,3,1,Mujer,no_indi,45_54,4,3,4,3,1,1,1,1,1,3
1311225607,4,1,Mujer,no_indi,45_54,5,3,1,1,2,2,2,1,1,4
1311226108,1,1,Hombre,indi,65+,5,3,1,2,2,1,1,1,1,1
1311226108,2,1,Hombre,indi,65+,4,4,1,4,5,1,1,2,1,2
1311226108,3,1,Hombre,indi,65+,5,4,2,5,3,1,1,2,2,3
1311226108,4,1,Hombre,indi,65+,5,5,1,5,4,1,1,2,2,4
1311226109,1,1,Mujer,no_indi,65+,3,3,3,4,2,2,2,2,2,1
1311226109,2,1,Mujer,indi,65+,5,4,3,3,5,2,1,1,1,2
1311226109,3,1,Mujer,no_indi,65+,5,2,2,4,2,1,1,1,1,3
1311226109,4,1,Mujer,indi,65+,5,4,3,4,3,1,1,1,2,4
1311226201,1,1,Mujer,indi,35_44,4,3,4,4,2,2,2,2,2,1
1311226201,2,1,Mujer,indi,35_44,3,4,2,3,2,1,2,2,2,2
1311226201,3,1,Mujer,indi,35_44,5,4,1,4,3,1,1,2,1,3
1311226201,4,1,Mujer,indi,35_44,5,5,1,5,3,1,1,2,2,4
1311226207,1,1,Mujer,indi,45_54,4,4,2,3,3,1,1,1,1,1
1311226207,2,1,Mujer,indi,45_54,4,5,2,4,2,1,2,1,1,2
1311226207,3,1,Mujer,indi,55_64,5,5,2,4,3,1,1,1,1,3
1311226207,4,1,Mujer,indi,55_64,5,5,1,5,4,1,1,1,1,4
1311226208,1,1,Mujer,indi,35_44,4,4,2,3,2,2,2,2,2,1
1311226208,2,1,Mujer,indi,35_44,4,4,3,4,1,2,2,2,2,2
1311226208,3,1,Mujer,indi,35_44,4,5,1,3,1,1,1,2,1,3
1311226208,4,1,Mujer,no_indi,45_54,5,3,1,3,1,1,1,1,1,4
1311226209,1,1,Mujer,no_indi,65+,4,4,3,3,2,2,2,2,2,1
1311226209,2,1,Mujer,no_indi,65+,4,3,2,3,4,1,2,2,2,2
1311226209,3,1,Mujer,indi,65+,5,4,2,4,3,2,2,2,2,3
1311226209,4,1,Mujer,indi,65+,5,5,1,5,5,2,2,2,2,4
1311226503,1,1,Mujer,indi,45_54,4,4,2,4,4,1,1,1,2,1
1311226503,2,1,Mujer,indi,45_54,4,3,2,4,4,1,1,2,2,2
1311226503,3,1,Mujer,indi,55_64,5,4,2,4,4,2,1,2,2,3
1311226503,4,1,Mujer,indi,55_64,3,3,2,4,1,1,1,1,1,4
1311226506,1,1,Hombre,no_indi,18_24,4,4,1,4,2,1,1,1,1,1
1311226506,2,1,Hombre,no_indi,25_34,4,3,2,4,1,1,1,2,2,2
1311226506,3,1,Hombre,no_indi,25_34,5,3,2,3,2,1,1,1,1,3
1311226506,4,1,Hombre,no_indi,25_34,5,3,2,4,1,2,2,1,1,4
1311226507,1,1,Mujer,no_indi,45_54,4,4,3,3,3,2,2,2,2,1
1311226507,2,1,Mujer,no_indi,45_54,3,5,2,4,3,1,1,2,2,2
1311226507,3,1,Mujer,no_indi,45_54,5,5,2,4,2,1,1,2,1,3
1311226507,4,1,Mujer,no_indi,45_54,5,3,1,3,2,1,1,1,2,4
1311226605,1,1,Mujer,no_indi,25_34,5,3,3,1,1,1,2,1,1,1
1311226605,2,1,Mujer,no_indi,25_34,4,3,2,3,2,1,1,1,1,2
